X,Y,OBJECTID,island,area,name,address,zipcode,type,units,year_open
-158.044667317964,21.669844982742,891,Oahu,Haleiwa,Kalani Hawaii,59-222 B Kamehameha Highway,96712,INDIVIDUAL VACATION UNIT,5,2007
-158.223322046355,21.4789804501445,892,Oahu,Waianae,Makaha Shores,84-265 Farrington Highway,96792,INDIVIDUAL VACATION UNIT,4,1967
-156.456119137114,20.7475475257221,893,Maui,Kihei,Waiohuli Beach Hale (Estimate),49 West Lipoa Street,96753,INDIVIDUAL VACATION UNIT,42,1979
-156.459480474001,20.7715254302472,894,Maui,Kihei,Nona Lani Cottages (Estimate),455 South Kihei,96753,INDIVIDUAL VACATION UNIT,11,1972
-156.466149750346,20.7852469461157,895,Maui,Kihei,Kihei Sands (Estimate),115 North Kihei Road,96753,INDIVIDUAL VACATION UNIT,26,1975
-156.4569229102,20.7474325561598,896,Maui,Kihei,Kihei Garden Estates (Estimate),1299 Uluniu Road,96753,INDIVIDUAL VACATION UNIT,47,1979
-156.446720503715,20.7188231813283,897,Maui,Kihei,Kamaole Nalu (Estimate),2450 South Kihei Road,96753,INDIVIDUAL VACATION UNIT,31,1975
-156.451441737396,20.7300562703867,898,Maui,Kihei,Island Surf,1993 South Kihei Road,96753,INDIVIDUAL VACATION UNIT,43,1972
-156.685355710256,20.8811285618828,899,Maui,Lahaina,Puunoa Beach Estates,45 Kai Pali Place,96761,INDIVIDUAL VACATION UNIT,8,1985
-156.685428945926,20.9563018950221,900,Maui,Lahaina,Nohonani (Estimate),3723 Lower Honoapiilani Road,96761,INDIVIDUAL VACATION UNIT,27,1974
-156.677229284758,20.970847497552,901,Maui,Lahaina,Kahana Manor,4310 Honoapiilani Road,96761,INDIVIDUAL VACATION UNIT,8,1981
-156.621335547165,20.8151642604128,902,Maui,Lahaina,Camp Olowalu (Estimate),800 Olowalu Village Road,96761,INDIVIDUAL VACATION UNIT,6,1956
-156.30373421296,20.8778160755974,903,Maui,Haiku,Lilikoi Lani,2460 Kaupakalua Road,96708,BED & BREAKFAST,5,
-156.443801309849,20.7067617552518,904,Maui,Kihei,Keawakapu,2895 South Kihei Road,96753,INDIVIDUAL VACATION UNIT,7,
-156.916451505141,20.8212190304029,905,Lanai,Lanai City,Dreams Come True,1168 Lanai Avenue,96763,INDIVIDUAL VACATION UNIT,4,1991
-159.331637500044,22.0523583267131,906,Kauai,Kapaa,Lanikai Resort,390 Papaloa Road,96746,CONDOMINIUM HOTEL,18,1979
-159.337382153389,22.0481443157297,907,Kauai,Kapaa,Fern Grotto Inn (Estimate),4561 Kuamoo Road,96746,INDIVIDUAL VACATION UNIT,5,2007
-159.490014038244,22.2236224123607,908,Kauai,Princeville,Paniolo at Princeville (Estimate),4480 Ka Haku Road,96722,INDIVIDUAL VACATION UNIT,17,
-159.504731361027,22.2008174929975,909,Kauai,Hanalei,Hanalei Inn (Estimate),5-5468 Kuhio Highway,96714,OTHER,4,1960
-159.447528334793,21.8711126177079,910,Kauai,Koloa,Sunset Kahili (Estimate),1763 Pee Road,96756,INDIVIDUAL VACATION UNIT,23,1968
-159.4470376771,21.8734811461017,911,Kauai,Kōloa,Kauai Cove Cottages (Estimate),2367 Hoohu Road,96756,INDIVIDUAL VACATION UNIT,5,1997
-159.449065981673,21.8719071118198,912,Kauai,Koloa,Honu Kai Villas,1871 Pee Road,96756,INDIVIDUAL VACATION UNIT,4,
-159.44855493177,21.8730602823596,913,Kauai,Poipu,Hideaway Cove Villas (Estimate),2307 Nalo Road,96756,INDIVIDUAL VACATION UNIT,5,2000
-155.992794999658,19.6476630001195,914,Hawaii,Kailua-Kona,Two Bedroom Ocean View near Four Seasons,P.O. Box 2970,96745,INDIVIDUAL VACATION UNIT,9,
-155.975308226826,19.6057378889424,915,Hawaii,Kailua-Kona,Royal Kahili,76-6283 Alii Drive,96740,INDIVIDUAL VACATION UNIT,23,1975
-155.880958850854,20.2221711819988,916,Hawaii,Hawi,The Puakea Ranch (Estimate),56-2864 Akoni Pule Highway,96719,INDIVIDUAL VACATION UNIT,4,
-155.096913938531,19.7181304694402,917,Hawaii,Hilo,Hilltop Legacy (Estimate),57 Hina Street,96720,OTHER,4,2009
-154.956392860916,19.5602189073627,918,Hawaii,Keaau,Maluhia Hale,15-2071 21st Street,96749,INDIVIDUAL VACATION UNIT,1,
-154.926912904701,19.400833946818,919,Hawaii,Pahoa,Aloha Cottage,12-164 Kipuka Street,96778,INDIVIDUAL VACATION UNIT,1,
-154.932402571634,19.3931584573542,920,Hawaii,Pahoa,Blue Kahena,12-7222 Kii Nani Street,96778,INDIVIDUAL VACATION UNIT,1,
-154.927088642811,19.4009010566666,921,Hawaii,Pahoa,Escape2Puna,12-165 Kipuka Street,96778,INDIVIDUAL VACATION UNIT,1,
-154.929242502135,19.3984241828499,922,Hawaii,Pahoa,Gardens by the Sea,12-157 Oliana Street,96778,INDIVIDUAL VACATION UNIT,1,
-154.892696229312,19.562767691248,923,Hawaii,Pahoa,Hale Alu Lepe,15-127 Alu Lepe Street,96778,INDIVIDUAL VACATION UNIT,1,
-154.925674877771,19.39731332542,924,Hawaii,Pahoa,Hale Balleja,12-109 Oliaha Drive,96778,INDIVIDUAL VACATION UNIT,1,
-154.890167178068,19.5619807471709,925,Hawaii,Pahoa,Hale Ehu Kai,15-2717 Welea Street,96778,INDIVIDUAL VACATION UNIT,1,
-154.88914375622,19.5594014989908,926,Hawaii,Pahoa,Hale Hou Hoaloha,15-2759 South Coastal Puna Parkway,96778,INDIVIDUAL VACATION UNIT,1,
-154.892615171905,19.5634195972295,927,Hawaii,Pahoa,Hale Kakahi,15-2678 Welea Street,96778,INDIVIDUAL VACATION UNIT,1,
-154.966162879009,19.5556919073052,928,Hawaii,Keaau,Hale Kauka,15-2011 26th Avenue,96749,INDIVIDUAL VACATION UNIT,1,
-154.933227886572,19.3921865528122,929,Hawaii,Pahoa,Hale Kii Nani,12-7241 Kii Nani Street,96778,INDIVIDUAL VACATION UNIT,1,
-154.921835141432,19.4041897128157,930,Hawaii,Pahoa,Hale Kukui Ola,12-169 Mapuana Avenue,96778,INDIVIDUAL VACATION UNIT,1,
-154.930032746271,19.4009681965661,931,Hawaii,Pahoa,Hale O Kamakani,12-214 Oliana Drive,96778,INDIVIDUAL VACATION UNIT,1,
-154.926347056658,19.4003345262087,932,Hawaii,Pahoa,Hale Ohai,2-183 Kipuka Street,96778,INDIVIDUAL VACATION UNIT,1,
-154.910339493652,19.5461888496794,933,Hawaii,Pahoa,Hale Pueo,15-2675 Lalakea Street,96778,INDIVIDUAL VACATION UNIT,1,
-154.949193413336,19.6123003796373,934,Hawaii,Keaau,Kahikole,15-871 Paradise Ala Kai Drive,96749,INDIVIDUAL VACATION UNIT,1,
-155.164391368152,19.4455374261102,935,Hawaii,Volcano,Kahu Io,11-2896 Kaleponi Drive,96778,INDIVIDUAL VACATION UNIT,1,
-154.9536311924,19.6165491147846,936,Hawaii,Keaau,Kaloli Point Hale,15-1048 Kiawe Road,96749,INDIVIDUAL VACATION UNIT,1,
-154.926912904701,19.400833946818,937,Hawaii,Pahoa,Kipuka House,12-164 Kipuka Street,96778,INDIVIDUAL VACATION UNIT,1,
-154.946060715037,19.6014848599842,938,Hawaii,Keaau,Mele Kai,15-1787 1st Avenue,96749,INDIVIDUAL VACATION UNIT,1,
-154.946792893825,19.604812895084,939,Hawaii,Keaau,Mele Kohola,15-991 Paradise Ala Kai Drive,96749,INDIVIDUAL VACATION UNIT,1,
-155.098190846146,19.8108160628462,940,Hawaii,Papaikou,Onomea Bay Cliffside Cottage,27-680 Kahalii Place,96781,INDIVIDUAL VACATION UNIT,1,
-154.952574754191,19.4018734064014,941,Hawaii,Pahoa,Paradise Found,12-4401 Hoonone Street,96778,INDIVIDUAL VACATION UNIT,1,
-155.218583635996,19.4299989158449,942,Hawaii,Volcano,Pele Noe,11-3815 6th Street,96785,INDIVIDUAL VACATION UNIT,1,
-154.920865980111,19.4019474041692,943,Hawaii,Pahoa,Piha Hauoli Hale,12-135 Mapuana Avenue,96778,INDIVIDUAL VACATION UNIT,1,
-154.930205846025,19.3994359232939,944,Hawaii,Pahoa,The Quiet Place,12-172 Oliana Drive,96778,INDIVIDUAL VACATION UNIT,1,
-155.099019870158,19.7220436023364,945,Hawaii,Hilo,Wailele Nalo,266 Kaiulani,96778,INDIVIDUAL VACATION UNIT,1,
-154.932249572421,19.3933014830271,946,Hawaii,Pahoa,Zen Lite,12-7220 Kii Nani,96778,INDIVIDUAL VACATION UNIT,1,
-155.088993969641,19.7315082502545,947,Hawaii,Hilo,Bayshore Towers,84 Pukihae Street,96720,INDIVIDUAL VACATION UNIT,1,
-156.44501925597,20.7054312738264,948,Maui,Kihei,Kihei Surfside,2936 South Kihei Road,96753,INDIVIDUAL VACATION UNIT,8,1976
-155.827578492775,20.2380878452859,949,Hawaii,Hawi,Kokolulu Farm and Cancer Retreats (Estimate),55-3476 Akoni Pule Highway,96719,INDIVIDUAL VACATION UNIT,3,
-155.827024162237,19.974746035654,950,Hawaii,Kamuela,Whales Tail (Estimate),2 Puako Beach Drive,96743,INDIVIDUAL VACATION UNIT,1,
-155.827628904246,19.9744034749801,951,Hawaii,Kamuela,Treehouse (Estimate),152 Puako Beach Drive,96743,INDIVIDUAL VACATION UNIT,1,
-155.827299836419,19.9745101261041,952,Hawaii,Kamuela,Hula Moon (Estimate),128 Puako Beach Drive,96743,INDIVIDUAL VACATION UNIT,1,
-157.831395769326,21.2786252768788,953,Oahu,Honolulu,Imperial Hawaii Resort,205 Lewers Street,96815,TIMESHARE,232,1967
-159.363441919264,21.9512910113429,954,Kauai,Lihue,Kauai Inn,2430 Hulemalu Road,96766,HOTEL,46,1890
-155.064028060054,19.7279498220897,955,Hawaii,Hilo,Hilo Seaside Hotel,126 Banyan Drive,96720,HOTEL,140,1960
